Database,,,,,,,,,,,,,,,,
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4,,,,,,,,,
NPC_40_72,40,72,2,1,,Q1 開按鈕,"我們可以藉由上方的目標知道\r\n我們需要開啟 ""命令行"" 視窗",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/1"") == ""active""","\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""Quest & Title Hint"", ""Hint"");",,,,760.2916;171.2119
NPC_40_73,40,73,2,1,,,"""工具欄"" 有著開啟不同視窗的按鈕\r",FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/close highlight"", ""Quest & Title Hint"", ""Hint"");\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""Toolbar Panel Hint"", ""Hint"");",,,,762.4555;264.6253
NPC_40_74,40,74,2,1,,,將滑鼠移動到按鈕上方\r\n可以看到按鈕能夠開啟什麼視窗,FALSE,Block,Normal,,,,,,772.8029;330.9378
NPC_40_75,40,75,2,1,,,"如果看到 ""命令行"" 視窗的話\r\n就透過滑鼠左鍵點擊它吧！",FALSE,Block,Normal,,,,,,774.1995;396.3202
NPC_40_76,40,76,2,1,,Q4、6、8   git init,為了要正確新建 Git 本地倉庫\r,FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/4"") == ""active"" or \nCurrentQuestState(""The basics of Git: Creating your first repository/6"") == ""active"" or\nCurrentQuestState(""The basics of Git: Creating your first repository/8"") == ""active"" ",,,,,1656.14;155.9083
NPC_40_77,40,77,2,1,,,首先，要先確定您當前的路徑是正確的\r\n請透過背景故事確認,FALSE,Block,Normal,,"FSMEvent(""Hint/Tutorial Highlight/show highlight"", ""BackgroundStory Hint"", ""Hint"");\n\n",,,,1659.584;222.5966
NPC_40_78,40,78,2,1,,,"之後，我們需要透過 ""命令行"" 視窗執行指令\r",FALSE,Block,Normal,,"\nFSMEvent(""Hint/Tutorial Highlight/close highlight"", ""BackgroundStory Hint"", ""Hint"");\n\nFSMEvent(""Common/Window/Show Window"", ""CommandLineWindowButton"", ""UnlockButton"");\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""CommandInputField Hint"", ""Hint"");",,,,1658.814;289.6788
NPC_40_79,40,79,2,1,,Q2、5、7   git -v,根據本次目標的敘述\r\n我們需要先確認電腦中是否有 Git 系統,FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/2"") == ""active"" or (CurrentQuestState(""The basics of Git: Creating your first repository/5"") == ""active"") or (CurrentQuestState(""The basics of Git: Creating your first repository/7"") == ""active"")","\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""Quest & Title Hint"", ""Hint"");\n",,,,1057.182;180.9403
NPC_40_80,40,80,2,1,,,"為了達成這個目標\r\n需要在 ""命令行"" 視窗執行正確的 Git 指令",FALSE,Block,Normal,,"\nFSMEvent(""Hint/Tutorial Highlight/close highlight"", ""Quest & Title Hint"", ""Hint"");\n\nFSMEvent(""Common/Window/Show Window"", ""CommandLineWindowButton"", ""UnlockButton"");\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""CommandInputField Hint"", ""Hint"");",,,,1065.029;230.02
NPC_40_81,40,81,2,1,,Q3 移動位置,為了在正確的位置上建立 Git 管理系統\r,FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/3"") == ""active""",,,,,1362.195;172.12
NPC_40_82,40,82,2,1,,,"我們需要透過 ""檔案管理"" 視窗\r\n移動當前的路徑",FALSE,Block,Normal,,"FSMEvent(""Common/Window/Show Window"", ""FileManagerWindowButton"", ""UnlockButton"");\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""FileManagerWindow Hint"", ""Hint"");",,,,1370.837;257.1832
NPC_40_89,40,89,2,1,,,它除了可以確認目前電腦所使用的 Git 版本外\r\n它也能檢查目前電腦有否有安裝 Git,FALSE,Block,Normal,,,,,,1069.828;357.5894
NPC_40_90,40,90,2,1,,,如果忘記的話可以從遊戲手冊上查看！,FALSE,Block,Normal,,"FSMEvent(""Hint/Particle/Show Particle"", ""GameManualButton"", ""Highlight Particle"");",,,,1068.365;429.0006
NPC_40_93,40,93,2,1,,,點擊資料夾類型的檔案可以更改目前的路徑,FALSE,Block,Normal,,,,,,1367.846;316.3047
NPC_40_94,40,94,2,1,,,而您需要瀏覽背景故事的內容\r\n才可以確定指定的路徑,FALSE,Block,Normal,,"\nFSMEvent(""Hint/Tutorial Highlight/close highlight"", ""FileManagerWindow Hint"", ""Hint"");\n\nFSMEvent(""Hint/Tutorial Highlight/show highlight"", ""BackgroundStory Hint"", ""Hint"");\n",,,,1364.208;386.5139
NPC_40_95,40,95,2,1,,,在本次關卡中\r\n我們學會了一個簡單易懂的指令,FALSE,Block,Normal,,,,,,1071.502;290.2678
NPC_40_97,40,97,2,1,,,"這個指令的英文字母有著 <color=red>""初始化""</color> 的意思\r",FALSE,Block,Normal,,,,,,1658.76;348.7811
NPC_40_98,40,98,2,1,,,它也是建立 Git 系統最基礎、重要的一個指令,FALSE,Block,Normal,,,,,,1658.76;406.6759
NPC_40_99,40,99,2,1,,,如果忘記的話可以從遊戲手冊上查看！,FALSE,Block,Normal,,"FSMEvent(""Hint/Particle/Show Particle"", ""GameManualButton"", ""Highlight Particle"");",,,,1661.392;467.2022
NPC_41_0,41,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1039.597;66.81541
NPC_41_96,41,96,2,1,,Q6、8  git init Story1,,FALSE,Block,Normal,"Variable[""tag""] == ""Story1"" and (CurrentQuestState(""The basics of Git: Creating your first repository/6"") == ""active"" or CurrentQuestState(""The basics of Git: Creating your first repository/8"") == ""active"")",,Continue(),,,1346.314;257.6403
NPC_41_97,41,97,2,1,,Q6、8  git init Story2,Story2,FALSE,Block,Normal,"Variable[""tag""] == ""Story2"" and (CurrentQuestState(""The basics of Git: Creating your first repository/6"") == ""active"" or CurrentQuestState(""The basics of Git: Creating your first repository/8"") == ""active"")",,Continue(),,,1520.233;256.8686
NPC_41_98,41,98,2,1,,Q6、8  git init Story3,Story3,FALSE,Block,Normal,"Variable[""tag""] == ""Story3"" and (CurrentQuestState(""The basics of Git: Creating your first repository/6"") == ""active"" or CurrentQuestState(""The basics of Git: Creating your first repository/8"") == ""active"")",,Continue(),,,1686.469;258.2703
NPC_41_99,41,99,2,1,,Q6、8  git init Story4,Story4,FALSE,Block,Normal,"Variable[""tag""] == ""Story4"" and (CurrentQuestState(""The basics of Git: Creating your first repository/6"") == ""active"" or CurrentQuestState(""The basics of Git: Creating your first repository/8"") == ""active"")",,Continue(),,,1856.184;263.2784
NPC_41_100,41,100,2,1,,Q6、8  git init Story5,Story5,FALSE,Block,Normal,"Variable[""tag""] == ""Story5"" and (CurrentQuestState(""The basics of Git: Creating your first repository/6"") == ""active"" or CurrentQuestState(""The basics of Git: Creating your first repository/8"") == ""active"")",,Continue(),,,2014.697;260.8141
NPC_41_112,41,112,2,1,,Q1 開按鈕,"步驟 1 ：\r\n在畫面下方 ""工具欄"" 中找到\n開啟 ""命令行"" 視窗的按鈕\r\n並透過滑鼠左鍵點擊就可以完成目標",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/1"") == ""active""","FSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");",,,,455.285;124.2706
NPC_41_113,41,113,2,1,,Q4 git init,"步驟 1 ：\n請確認目前資料夾路徑為 \n""Home > 開發中的專案""",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/4"") == ""active""",,,,,809.5184;198.749
NPC_41_115,41,115,2,1,,Q3 移動位置,"步驟 1 ：\n確認目前已經開啟 ""檔案管理"" 視窗\n沒有的話可以在畫面下方 ""工具欄"" 中\n滑鼠左鍵點擊開啟 ""檔案管理"" 視窗的按鈕",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/3"") == ""active""",,,,,631.9375;200.2852
NPC_41_116,41,116,2,1,,,,FALSE,Block,Normal,,"FSMEvent(""Dialog Button/Hide Button"", ""Skip Button"", ""Button"");",Continue(),,,1036.319;120.1789
NPC_41_117,41,117,2,1,,Q2 git -v,"步驟 1 ：\n確認目前已經開啟 ""命令行"" 視窗\n沒有的話可以在畫面下方 ""工具欄"" 中\n滑鼠左鍵點擊開啟 ""命令行"" 視窗的按鈕",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/2"") == ""active""",,,,,450.5013;202.6691
NPC_41_118,41,118,2,1,,,"步驟 2 ：\n點擊 ""命令行"" 視窗中的輸入欄\n並輸入 <color=red>""git --version""</color> 或 <color=red>""git -v""</color>\r\n執行指令即可完成目標",FALSE,Block,Normal,,"FSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");",,,,451.1361;252.0404
NPC_41_120,41,120,2,1,,,"步驟 2 ：\n在 ""檔案管理"" 視窗中找到\n資料夾名稱 <color=red>""開發中的專案""</color>\n點擊資料夾即可完成目標",FALSE,Block,Normal,,"FSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");",,,,631.9375;250.2852
NPC_41_121,41,121,2,1,,,"步驟 3 ：\n點擊 ""命令行"" 視窗中的輸入欄\n並輸入 <color=red>""git init""</color>\n執行指令即可完成目標",FALSE,Block,Normal,,"FSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");",,,,805.2327;308.749
NPC_41_122,41,122,2,1,,,"步驟 2 ：\n確認目前已經開啟 ""命令行"" 視窗\n沒有的話可以在畫面下方 ""工具欄"" 中\n滑鼠左鍵點擊開啟 ""命令行"" 視窗的按鈕",FALSE,Block,Normal,,,,,,805.2327;255.8918
NPC_41_123,41,123,2,1,,Q5、7  git -v,"步驟 1 ：\n確認目前已經開啟 ""命令行"" 視窗\n沒有的話可以在畫面下方 ""工具欄"" 中\n滑鼠左鍵點擊開啟 ""命令行"" 視窗的按鈕",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/5"") == ""active"" or CurrentQuestState(""The basics of Git: Creating your first repository/7"") == ""active""",,,,,1108.885;257.8416
NPC_41_124,41,124,2,1,,,"步驟 2 ：\n點擊 ""命令行"" 視窗中的輸入欄\n並輸入 <color=red>""git --version""</color> 或 <color=red>""git -v""</color>\r\n執行指令即可完成目標",FALSE,Block,Normal,,"FSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");",,,,1109.519;319.3008
NPC_41_125,41,125,2,1,,,"步驟 1 ：\n請確認目前資料夾路徑為 \n""Home > 我的網頁""",FALSE,Block,Normal,,,,,,1346.208;321.1666
NPC_41_126,41,126,2,1,,,"步驟 3 ：\n點擊 ""命令行"" 視窗中的輸入欄\n並輸入 <color=red>""git init""</color>\n執行指令即可完成目標",FALSE,Block,Normal,,"FSMEvent(""Dialog Button/Hide Button"", ""Continue Button"", ""Button"");",,,,1676.029;480.8987
NPC_41_127,41,127,2,1,,,"步驟 2 ：\n確認目前已經開啟 ""命令行"" 視窗\n沒有的話可以在畫面下方 ""工具欄"" 中\n滑鼠左鍵點擊開啟 ""命令行"" 視窗的按鈕",FALSE,Block,Normal,,,,,,1674.659;428.0416
NPC_41_128,41,128,2,1,,,"步驟 1 ：\n請確認目前資料夾路徑為 \n""Home > 連假作業""",FALSE,Block,Normal,,,,,,1521.018;333.8694
NPC_41_129,41,129,2,1,,,"步驟 1 ：\n請確認目前資料夾路徑為 \n""Home > 大二 > 課程作業""",FALSE,Block,Normal,,,,,,1696.733;329.5838
NPC_41_130,41,130,2,1,,,"步驟 1 ：\n請確認目前資料夾路徑為 \n""Home > 我的工作區 > 程式專案B""",FALSE,Block,Normal,,,,,,1860.304;333.8694
NPC_41_131,41,131,2,1,,,"步驟 1 ：\n請確認目前資料夾路徑為 \n""Home > 社團 > 展覽會活動""",FALSE,Block,Normal,,,,,,2021.733;335.298
NPC_42_0,42,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1397.287;32.47033
NPC_42_62,42,62,2,1,,BlackOn happyFace,太棒了！\r\n您不僅成功地應對了隨機的模擬題目\r\n而且做得非常出色！,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");\n\nVariable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");",,,,1396.551;93.58829
NPC_42_75,42,75,2,1,,reload,現在，讓我們回顧一下這次關卡中學到的知識吧！\r,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""reload"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1398.085;142.1881
NPC_42_76,42,76,2,1,,Listx4,在本次的關卡中，我們有幾個重要的學習點：\r,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""Listx4"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1402.449;239.8433
NPC_42_77,42,77,2,1,,unlock,"首先，我們解鎖了 ""命令行"" 視窗\r\n並學會了如何在其中操作\r\n""命令行"" 是您未來學習 Git 的重要工具",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""unlock"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1402.436;315.263
NPC_42_78,42,78,2,1,,cmd,"接著，我們成功地運行了兩個指令：\r\n""git --version"" 和 ""git init""",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""cmd"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1405.799;362.7529
NPC_42_79,42,79,2,1,,gitIcon,"指令 ""git --version""\r\n不僅讓我們確認了使用的 Git 版本\r\n也確認了當前電腦中是否有 Git 系統",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""gitIcon"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1404.16;404.4942
NPC_42_80,42,80,2,1,,hammer,"而指令 ""git init"" 的功能是：\r\n在選定的專案位置上建立 Git 管理系統\r\n這是我們使用版本控制的基礎",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""hammer"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1409.101;477.4353
NPC_42_81,42,81,2,1,,gitFileIcon,"經過指令的執行\r\n我們注意到在專案資料夾中多了一個 "".git"" 資料夾",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""gitFileIcon"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1406.046;510.9474
NPC_42_82,42,82,2,1,,star,"經過介紹後\r\n我們了解 "".git"" 資料夾是 Git 系統的核心\r\n版本記錄、作者、時間等記錄都存放在其中",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""star"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1405.254;554.6827
NPC_42_83,42,83,2,1,,Listx3,在那之後\r\n我們也學到了 Git 的三個重要區域組成：\r,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""Listx3"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1398.358;666.3657
NPC_42_84,42,84,2,1,,folder,"""工作目錄"" (Working directory)：\r\n這是我們所選擇的專案位置",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""folder"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1399.325;716.0029
NPC_42_85,42,85,2,1,,crossing,"""暫存區域"" (Staging area)：\r\n它在 ""工作目錄"" 和 "".git"" 之間扮演了橋樑的角色\r\n幫助我們整理要提交的檔案\r\n進行資料的傳輸",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""crossing"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1398.148;752.7125
NPC_42_86,42,86,2,1,,gitFileIcon,"""存儲庫"" (Repository)\r\n存放了所有與專案相關的資料\r\n而它其實就是 "".git"" 資料夾",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""gitFileIcon"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1396.586;794.5139
NPC_42_87,42,87,2,1,,happyFace,在關卡的後半部分\r\n您再次使用 Git 指令來建立本地存儲庫\r\n並完成了兩個模擬場景的目標！,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1393.488;866.2717
NPC_42_88,42,88,2,1,,compass,"現在，讓我們期待進入下一關卡\r！\n在那裡我們將深入瞭解 ""暫存區域"" 的內容\r\n學習如何操作這個重要的區域！",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""compass"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1390.387;958.4329
NPC_42_89,42,89,2,1,,happyFace,最後，恭喜您順利完成本次教學關卡！\r,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""happyFace"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1385.691;1009.967
NPC_43_0,43,0,2,2,START,,,FALSE,Block,Normal,,,None(),,,1362.878;24.12481
NPC_43_1,43,1,2,2,,star,"<color=red>第 2 步：</color>\r\n成功開啟 ""命令行"" 視窗後\r\n我們快速的介紹了視窗中不同區塊的作用\r\n並且學到了一些便利的快捷功能",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/1"") == ""success""","Variable[""ImageKey""] = ""star"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1184.587;302.1416
NPC_43_31,43,31,2,1,,,我們在下一個關卡裡面再來實際的操作系統吧！,FALSE,Block,Normal,,,,,,1476.625;2614.207
NPC_43_32,43,32,2,1,,book,"<color=red>第 3 步：</color>\r\n執行完 ""git --version"" 指令後\r\n我們了解這個指令可以得知電腦中 Git 的使用版本\r\n並且它可以確認電腦中是否有 Git 系統",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/2"") == ""success""","Variable[""ImageKey""] = ""book"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,998.0697;474.8286
NPC_43_33,43,33,2,1,,flag,"<color=red>第 4 步：</color>\r\n當我們順利的移動到了目標路徑後\r\n是時候要執行 ""git init"" 指令了",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/3"") == ""success""","Variable[""ImageKey""] = ""flag"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,746.476;688.7854
NPC_43_34,43,34,2,1,,gitFileIcon,"<color=red>第 5 步：</color>\r\n在執行了 ""git init"" 後\r\n我們發現在專案資料夾中新增了一個 "".git"" 的資料夾",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/4"") == ""success""","Variable[""ImageKey""] = ""gitFileIcon"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,554.6844;802.1801
NPC_43_36,43,36,2,1,,Black reload,<color=red>第 1 步：</color>\r\n在關卡開始時\r\n我們進行了上一關卡的回顧,FALSE,Block,Normal,,"FSMEvent(""Tutorial Popup/Open Black Panel"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nVariable[""ImageKey""] = ""reload"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChat Fold Icon"", ""Button"");",,,,1370.977;82.89622
NPC_43_37,43,37,2,1,,lightBulb,"<color=red>正在進行的步驟：</color>\n執行您的第一個 Git 指令  ""git --version"" 吧！",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/2"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1355.047;485.904
NPC_43_38,43,38,2,1,,lightBulb,<color=red>正在進行的步驟：</color>\n移動到指定的路徑吧！,FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/3"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1242.799;696.2729
NPC_43_39,43,39,2,1,,lightBulb,"<color=red>正在進行的步驟：</color>\n執行 ""git init"" 指令吧！",FALSE,Block,Normal,"CurrentQuestState(""The basics of Git: Creating your first repository/4"") == ""active""","Variable[""ImageKey""] = ""lightBulb"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,910.4065;796.9241
NPC_43_41,43,41,2,1,,gitIcon,之後我們正式進入關卡\r\n本次將正式開始學習如何使用 Git ,FALSE,Block,Normal,,"Variable[""ImageKey""] = ""gitIcon"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1369.352;131.8442
NPC_43_42,43,42,2,1,,unlock,"過程中\r\n我們解鎖並介紹了 ""命令行"" 視窗的作用",FALSE,Block,Normal,,"Variable[""ImageKey""] = ""unlock"";\nFSMEvent(""Tutorial Popup/Change Image"", ""Tutorial Popup Parent"", ""Tutorial Popup"");\n",,,,1363.052;185.0283
